path,detector,facial_landmarker,landmarks,time,face_boxes
my_images\5.jpg,dnn_frontol_face,dlib_facial_landmark,"[(265, 360), (267, 381), (270, 403), (274, 423), (280, 440), (290, 454), (304, 465), (318, 474), (334, 475), (350, 471), (366, 463), (383, 451), (395, 437), (402, 419), (406, 400), (407, 378), (407, 356), (272, 360), (280, 350), (292, 347), (305, 347), (318, 350), (336, 349), (350, 345), (364, 345), (378, 347), (389, 357), (327, 362), (327, 374), (326, 386), (326, 399), (315, 409), (322, 410), (329, 412), (337, 409), (344, 406), (287, 367), (294, 363), (303, 362), (311, 367), (303, 369), (294, 370), (349, 366), (356, 360), (364, 361), (372, 364), (365, 367), (356, 367), (303, 430), (313, 428), (324, 426), (332, 428), (340, 424), (352, 424), (363, 423), (352, 433), (341, 439), (333, 441), (324, 440), (314, 437), (306, 430), (324, 432), (332, 434), (341, 431), (359, 424), (341, 428), (332, 430), (324, 430)]",0.002991914749145508,"[(262, 285, 146, 191)]"
my_images\5.jpg,dnn_frontol_face,cnn_facial_landmark,"[(265, 369), (267, 387), (271, 405), (275, 423), (282, 440), (293, 454), (307, 466), (322, 476), (339, 478), (356, 474), (372, 463), (386, 449), (396, 432), (402, 414), (404, 395), (405, 376), (406, 356), (271, 357), (279, 349), (290, 346), (303, 347), (316, 350), (338, 348), (351, 342), (364, 339), (378, 341), (388, 348), (328, 362), (329, 375), (329, 387), (330, 401), (317, 408), (324, 410), (332, 412), (339, 409), (346, 406), (287, 369), (294, 364), (303, 364), (311, 368), (303, 370), (294, 371), (349, 364), (356, 358), (365, 358), (373, 361), (366, 364), (358, 365), (306, 429), (316, 424), (326, 422), (333, 424), (341, 421), (353, 422), (364, 424), (354, 437), (344, 443), (335, 444), (327, 444), (316, 439), (310, 429), (326, 427), (334, 428), (342, 427), (359, 426), (343, 434), (334, 435), (326, 435)]",0.026440858840942383,"[(262, 285, 146, 191)]"
my_images\6.jpg,mtcnn,dlib_facial_landmark,"[(333, 243), (335, 264), (337, 285), (342, 304), (352, 321), (368, 331), (386, 338), (403, 342), (419, 340), (431, 334), (438, 321), (446, 309), (451, 296), (453, 282), (454, 268), (452, 254), (450, 240), (356, 240), (367, 230), (380, 225), (394, 225), (407, 230), (422, 227), (431, 222), (440, 218), (448, 219), (451, 228), (416, 241), (418, 251), (421, 260), (424, 269), (405, 281), (412, 282), (420, 283), (425, 281), (430, 278), (372, 246), (380, 242), (388, 240), (395, 246), (388, 248), (380, 249), (424, 243), (432, 237), (438, 237), (443, 241), (439, 244), (432, 244), (389, 301), (402, 297), (412, 294), (418, 295), (424, 293), (430, 294), (435, 296), (430, 304), (425, 307), (419, 309), (412, 309), (402, 308), (393, 301), (412, 300), (418, 300), (424, 299), (432, 297), (424, 298), (418, 300), (412, 300)]",0.0019941329956054688,"[(338, 176, 120, 163)]"
my_images\6.jpg,mtcnn,cnn_facial_landmark,"[(330, 249), (332, 267), (335, 285), (340, 302), (349, 316), (364, 327), (381, 335), (398, 340), (414, 340), (428, 335), (438, 325), (446, 312), (452, 299), (455, 285), (457, 270), (458, 256), (456, 242), (354, 236), (364, 228), (377, 225), (390, 226), (403, 230), (422, 228), (430, 223), (439, 221), (447, 221), (453, 226), (414, 241), (416, 252), (419, 262), (421, 273), (404, 282), (411, 283), (419, 285), (425, 282), (429, 279), (369, 247), (377, 243), (385, 242), (393, 246), (385, 248), (377, 249), (425, 242), (431, 238), (438, 237), (444, 240), (439, 243), (432, 243), (387, 300), (399, 296), (411, 294), (417, 295), (424, 293), (430, 294), (436, 296), (430, 304), (424, 308), (417, 310), (410, 310), (399, 308), (391, 301), (411, 299), (417, 299), (424, 298), (432, 297), (424, 300), (417, 302), (410, 302)]",0.025929927825927734,"[(338, 176, 120, 163)]"
my_images\6.jpg,haar_cascade,dlib_facial_landmark,"[(330, 247), (330, 266), (333, 285), (339, 302), (350, 317), (364, 327), (382, 334), (401, 340), (418, 339), (431, 333), (439, 321), (446, 309), (451, 297), (453, 282), (455, 269), (454, 255), (452, 242), (357, 240), (366, 231), (379, 225), (394, 225), (407, 229), (423, 228), (431, 222), (440, 219), (449, 219), (452, 228), (416, 242), (418, 251), (421, 260), (424, 270), (405, 280), (413, 281), (420, 283), (426, 280), (430, 277), (372, 247), (380, 242), (389, 241), (395, 246), (388, 248), (380, 249), (424, 244), (432, 238), (439, 237), (443, 241), (440, 244), (432, 245), (390, 302), (402, 297), (412, 294), (418, 295), (424, 292), (430, 294), (435, 297), (431, 304), (426, 308), (420, 309), (413, 310), (402, 308), (395, 302), (412, 300), (419, 300), (425, 299), (431, 298), (425, 299), (419, 300), (413, 301)]",0.0030231475830078125,"[(333, 179, 156, 156)]"
my_images\6.jpg,haar_cascade,cnn_facial_landmark,"[(343, 252), (345, 268), (348, 284), (352, 300), (359, 314), (370, 326), (383, 335), (399, 342), (414, 343), (429, 339), (441, 330), (451, 318), (458, 304), (462, 289), (464, 274), (465, 259), (464, 244), (359, 236), (368, 228), (379, 225), (391, 226), (402, 229), (421, 228), (430, 224), (440, 222), (449, 223), (456, 229), (412, 241), (414, 252), (415, 263), (417, 274), (402, 282), (409, 283), (416, 285), (421, 283), (427, 280), (373, 247), (379, 242), (387, 242), (394, 246), (387, 248), (380, 249), (426, 244), (432, 238), (439, 238), (445, 241), (440, 244), (433, 244), (388, 303), (399, 297), (408, 295), (415, 296), (422, 294), (430, 296), (436, 299), (430, 308), (422, 312), (415, 313), (408, 313), (398, 310), (392, 303), (408, 300), (415, 300), (422, 299), (433, 300), (422, 304), (415, 305), (408, 305)]",0.026926755905151367,"[(333, 179, 156, 156)]"
my_images\6.jpg,dlib_hog_based,dlib_facial_landmark,"[(332, 248), (332, 265), (334, 284), (339, 300), (349, 315), (363, 326), (382, 333), (401, 338), (418, 337), (432, 332), (439, 320), (446, 308), (451, 295), (453, 281), (454, 268), (453, 255), (451, 243), (356, 239), (367, 230), (380, 225), (395, 225), (408, 230), (423, 228), (431, 222), (440, 219), (448, 220), (451, 228), (416, 241), (418, 250), (421, 260), (424, 270), (405, 280), (413, 281), (420, 282), (425, 280), (430, 277), (371, 247), (380, 242), (388, 241), (395, 246), (388, 248), (380, 249), (424, 244), (432, 238), (439, 237), (443, 241), (439, 244), (432, 245), (390, 302), (402, 297), (412, 294), (419, 295), (425, 292), (431, 294), (435, 297), (431, 304), (426, 308), (420, 309), (413, 310), (403, 308), (394, 302), (413, 300), (419, 300), (425, 298), (432, 298), (426, 299), (419, 300), (413, 301)]",0.0030210018157958984,"[(339, 196, 129, 129)]"
my_images\6.jpg,dlib_hog_based,cnn_facial_landmark,"[(343, 242), (344, 259), (345, 275), (349, 291), (356, 305), (368, 317), (382, 326), (397, 332), (412, 333), (425, 329), (434, 319), (441, 307), (447, 294), (451, 281), (453, 267), (454, 253), (453, 240), (363, 234), (372, 227), (384, 225), (395, 227), (406, 231), (421, 230), (429, 225), (438, 223), (446, 223), (451, 229), (414, 241), (416, 251), (417, 262), (419, 272), (403, 279), (410, 281), (417, 282), (422, 280), (427, 278), (375, 243), (382, 240), (390, 240), (396, 244), (390, 246), (382, 246), (425, 242), (431, 238), (437, 237), (442, 240), (438, 243), (431, 244), (390, 298), (400, 294), (410, 292), (415, 293), (421, 292), (426, 293), (431, 295), (426, 303), (421, 306), (415, 308), (408, 307), (400, 305), (394, 298), (409, 297), (415, 297), (421, 297), (428, 296), (421, 299), (415, 300), (409, 300)]",0.025950193405151367,"[(339, 196, 129, 129)]"
my_images\6.jpg,dnn_frontol_face,dlib_facial_landmark,"[(333, 242), (333, 262), (335, 283), (341, 301), (351, 317), (366, 329), (383, 336), (401, 341), (417, 340), (429, 334), (437, 322), (445, 311), (450, 298), (452, 284), (454, 270), (452, 255), (451, 241), (357, 239), (368, 229), (381, 225), (395, 225), (407, 230), (422, 228), (430, 222), (439, 219), (448, 219), (451, 228), (415, 242), (418, 251), (420, 260), (423, 270), (405, 280), (412, 282), (419, 283), (425, 281), (429, 278), (372, 246), (380, 241), (388, 241), (395, 246), (388, 248), (380, 249), (424, 243), (431, 237), (438, 237), (442, 241), (439, 244), (432, 244), (389, 301), (402, 297), (412, 294), (418, 295), (424, 293), (430, 294), (434, 296), (430, 304), (425, 308), (418, 309), (412, 309), (402, 308), (393, 301), (412, 300), (418, 300), (424, 299), (431, 297), (424, 299), (418, 300), (412, 300)]",0.002992868423461914,"[(331, 176, 123, 160)]"
my_images\6.jpg,dnn_frontol_face,cnn_facial_landmark,"[(329, 249), (331, 266), (335, 284), (340, 301), (350, 315), (364, 326), (381, 334), (398, 339), (415, 339), (428, 333), (437, 322), (443, 310), (449, 296), (452, 283), (454, 269), (454, 255), (452, 242), (356, 236), (365, 229), (378, 225), (390, 225), (402, 228), (421, 227), (429, 222), (436, 220), (444, 220), (449, 225), (414, 240), (416, 251), (419, 261), (422, 271), (404, 281), (412, 283), (419, 283), (425, 281), (429, 278), (371, 246), (378, 242), (386, 241), (393, 245), (387, 247), (379, 248), (425, 241), (431, 236), (438, 235), (443, 239), (439, 241), (432, 242), (388, 301), (400, 297), (411, 294), (417, 295), (423, 293), (429, 294), (434, 296), (429, 303), (424, 308), (417, 310), (411, 310), (400, 308), (393, 301), (411, 299), (417, 299), (423, 298), (431, 297), (423, 301), (417, 303), (411, 303)]",0.025931119918823242,"[(331, 176, 123, 160)]"
my_images\8.jpeg,mtcnn,dlib_facial_landmark,"[(729, 606), (730, 630), (732, 654), (734, 676), (741, 697), (754, 715), (768, 729), (781, 743), (797, 747), (814, 744), (829, 732), (843, 718), (857, 702), (865, 683), (870, 662), (874, 640), (877, 615), (740, 613), (750, 602), (765, 600), (780, 603), (795, 609), (816, 610), (831, 604), (846, 602), (860, 605), (869, 617), (803, 626), (802, 640), (801, 653), (800, 667), (785, 670), (792, 674), (800, 678), (808, 675), (816, 672), (757, 624), (766, 621), (776, 621), (785, 628), (775, 630), (765, 629), (823, 630), (832, 623), (841, 624), (850, 629), (842, 633), (832, 633), (770, 688), (782, 688), (793, 688), (800, 690), (808, 689), (819, 690), (831, 691), (818, 704), (807, 709), (799, 710), (791, 708), (780, 702), (774, 690), (792, 690), (800, 692), (808, 692), (827, 692), (807, 700), (799, 701), (791, 699)]",0.0039899349212646484,"[(724, 545, 149, 189)]"
my_images\8.jpeg,mtcnn,cnn_facial_landmark,"[(723, 615), (724, 634), (726, 654), (729, 673), (736, 691), (747, 706), (762, 720), (777, 732), (795, 735), (813, 732), (828, 722), (842, 709), (854, 694), (863, 677), (868, 659), (871, 641), (874, 622), (739, 609), (750, 603), (763, 602), (777, 605), (790, 611), (817, 611), (829, 607), (842, 605), (854, 607), (862, 614), (803, 626), (802, 640), (802, 655), (802, 669), (785, 672), (792, 676), (801, 679), (809, 677), (815, 673), (754, 624), (763, 622), (773, 622), (781, 628), (772, 629), (762, 628), (820, 629), (829, 624), (838, 624), (846, 627), (839, 630), (829, 630), (768, 687), (781, 688), (792, 688), (799, 690), (807, 689), (817, 689), (827, 689), (816, 700), (806, 705), (798, 706), (790, 705), (779, 700), (772, 689), (792, 693), (799, 694), (807, 693), (823, 690), (806, 696), (798, 697), (791, 696)]",0.025894880294799805,"[(724, 545, 149, 189)]"
my_images\8.jpeg,haar_cascade,dlib_facial_landmark,"[(728, 619), (730, 640), (732, 660), (735, 680), (742, 697), (754, 713), (768, 726), (781, 737), (797, 740), (814, 739), (830, 729), (844, 716), (858, 701), (866, 683), (870, 664), (874, 643), (877, 622), (739, 614), (749, 603), (765, 601), (781, 604), (796, 611), (815, 611), (831, 604), (846, 602), (862, 606), (870, 619), (804, 628), (802, 642), (801, 656), (800, 671), (786, 672), (793, 676), (800, 680), (808, 677), (816, 675), (757, 625), (766, 620), (777, 621), (785, 629), (775, 631), (764, 629), (823, 631), (832, 623), (842, 624), (851, 629), (843, 633), (832, 633), (770, 689), (781, 689), (792, 688), (800, 690), (808, 689), (818, 691), (830, 692), (818, 704), (807, 708), (798, 708), (790, 707), (779, 701), (774, 690), (791, 690), (799, 692), (808, 692), (825, 693), (808, 701), (799, 701), (791, 699)]",0.0029914379119873047,"[(714, 562, 180, 180)]"
my_images\8.jpeg,haar_cascade,cnn_facial_landmark,"[(735, 624), (734, 643), (735, 661), (737, 679), (742, 697), (752, 712), (765, 726), (779, 737), (797, 742), (815, 739), (830, 730), (845, 717), (856, 703), (864, 686), (869, 667), (872, 649), (874, 631), (747, 614), (756, 608), (768, 607), (781, 609), (792, 615), (816, 616), (827, 612), (840, 611), (851, 614), (860, 620), (803, 630), (802, 642), (802, 655), (801, 668), (785, 672), (792, 676), (800, 679), (808, 677), (815, 674), (760, 629), (768, 627), (776, 628), (784, 631), (776, 632), (767, 632), (822, 634), (830, 631), (838, 631), (845, 634), (838, 636), (830, 636), (768, 688), (780, 687), (792, 687), (799, 689), (808, 687), (819, 689), (830, 691), (819, 703), (808, 709), (798, 709), (790, 708), (779, 702), (772, 690), (791, 691), (799, 692), (808, 692), (826, 692), (808, 700), (799, 701), (791, 699)]",0.026926755905151367,"[(714, 562, 180, 180)]"
my_images\8.jpeg,dlib_hog_based,dlib_facial_landmark,"[(727, 614), (728, 635), (730, 656), (733, 677), (739, 696), (752, 712), (766, 726), (780, 739), (798, 743), (816, 740), (831, 728), (845, 714), (858, 698), (866, 679), (871, 660), (875, 640), (878, 619), (740, 611), (750, 601), (764, 599), (779, 602), (793, 608), (817, 610), (831, 604), (846, 602), (860, 605), (868, 615), (802, 626), (801, 642), (800, 658), (799, 674), (786, 674), (792, 678), (799, 681), (807, 678), (815, 676), (757, 624), (766, 620), (776, 621), (785, 628), (775, 629), (765, 628), (822, 630), (831, 623), (841, 623), (850, 628), (842, 632), (832, 632), (769, 687), (781, 687), (791, 688), (800, 690), (808, 689), (819, 689), (831, 690), (819, 703), (808, 707), (799, 708), (790, 706), (780, 701), (774, 689), (791, 691), (800, 692), (808, 692), (826, 691), (808, 699), (799, 700), (791, 699)]",0.003988981246948242,"[(717, 580, 155, 155)]"
my_images\8.jpeg,dlib_hog_based,cnn_facial_landmark,"[(734, 625), (733, 643), (734, 660), (735, 679), (740, 696), (750, 712), (764, 725), (781, 734), (800, 737), (817, 734), (831, 723), (842, 711), (850, 696), (855, 681), (858, 665), (860, 650), (862, 635), (749, 621), (759, 616), (771, 615), (783, 617), (794, 622), (816, 622), (827, 619), (837, 618), (847, 621), (854, 626), (805, 632), (804, 644), (804, 655), (804, 668), (787, 671), (794, 675), (802, 678), (809, 676), (815, 673), (761, 632), (769, 631), (777, 631), (783, 634), (776, 635), (769, 635), (820, 636), (827, 634), (834, 634), (840, 637), (834, 638), (827, 638), (769, 687), (781, 685), (793, 685), (800, 687), (809, 686), (819, 687), (829, 688), (819, 699), (808, 704), (800, 704), (792, 703), (780, 698), (773, 688), (793, 690), (800, 691), (809, 690), (825, 689), (809, 696), (800, 697), (792, 696)]",0.02792525291442871,"[(717, 580, 155, 155)]"
my_images\8.jpeg,dnn_frontol_face,dlib_facial_landmark,"[(727, 607), (729, 631), (730, 654), (733, 676), (740, 697), (753, 714), (767, 729), (780, 742), (796, 746), (813, 743), (828, 731), (843, 717), (857, 701), (865, 683), (870, 662), (873, 640), (877, 616), (739, 613), (749, 602), (764, 600), (779, 602), (794, 608), (815, 609), (831, 603), (846, 602), (860, 606), (869, 618), (803, 625), (802, 637), (800, 649), (799, 662), (784, 667), (791, 671), (800, 674), (808, 671), (816, 669), (756, 624), (765, 621), (775, 621), (784, 628), (775, 630), (764, 629), (822, 629), (832, 623), (841, 624), (850, 628), (842, 633), (832, 632), (769, 687), (781, 687), (792, 686), (800, 689), (807, 687), (818, 689), (831, 690), (818, 704), (807, 709), (798, 709), (790, 708), (780, 701), (774, 689), (792, 689), (799, 691), (807, 690), (826, 691), (807, 699), (799, 700), (791, 699)]",0.0019948482513427734,"[(726, 549, 148, 186)]"
my_images\8.jpeg,dnn_frontol_face,cnn_facial_landmark,"[(724, 618), (725, 638), (727, 657), (730, 676), (736, 693), (747, 708), (760, 722), (775, 733), (793, 738), (811, 736), (827, 726), (843, 713), (856, 698), (864, 680), (869, 661), (872, 642), (875, 623), (738, 608), (748, 601), (762, 599), (775, 602), (788, 607), (817, 609), (829, 605), (843, 604), (855, 608), (863, 616), (802, 625), (802, 640), (802, 654), (802, 669), (784, 671), (792, 675), (800, 679), (809, 677), (816, 673), (754, 622), (763, 619), (773, 620), (781, 626), (772, 627), (762, 626), (821, 629), (829, 623), (839, 623), (847, 628), (839, 630), (830, 630), (765, 686), (779, 686), (791, 687), (798, 690), (807, 688), (817, 689), (828, 689), (817, 700), (806, 705), (796, 705), (788, 704), (777, 698), (770, 688), (790, 692), (798, 693), (807, 693), (824, 690), (806, 696), (797, 697), (789, 695)]",0.026897192001342773,"[(726, 549, 148, 186)]"
my_images\9.jpeg,mtcnn,dlib_facial_landmark,"[(331, 508), (329, 527), (328, 546), (328, 565), (333, 581), (341, 596), (351, 609), (361, 620), (372, 623), (383, 622), (392, 613), (400, 604), (408, 596), (414, 585), (419, 574), (422, 563), (425, 551), (350, 521), (360, 518), (371, 519), (381, 524), (389, 532), (406, 537), (413, 535), (421, 534), (427, 537), (430, 544), (395, 544), (393, 555), (392, 565), (391, 576), (374, 573), (380, 577), (386, 582), (392, 581), (397, 579), (359, 532), (366, 531), (373, 533), (378, 540), (372, 539), (365, 537), (403, 547), (409, 543), (415, 545), (419, 549), (415, 551), (408, 549), (355, 574), (367, 580), (376, 585), (382, 588), (387, 588), (393, 587), (400, 585), (392, 593), (385, 596), (379, 596), (373, 594), (364, 587), (357, 576), (375, 588), (381, 590), (387, 589), (397, 586), (386, 591), (381, 591), (375, 589)]",0.0027709007263183594,"[(329, 481, 102, 137)]"
my_images\9.jpeg,mtcnn,cnn_facial_landmark,"[(333, 516), (328, 532), (325, 548), (324, 564), (326, 579), (332, 593), (342, 605), (352, 614), (366, 619), (378, 619), (390, 612), (401, 604), (411, 595), (419, 585), (425, 573), (430, 562), (434, 551), (351, 519), (361, 516), (372, 516), (382, 520), (390, 526), (404, 532), (413, 531), (422, 532), (429, 536), (432, 542), (395, 541), (393, 549), (391, 558), (389, 568), (373, 568), (378, 572), (384, 575), (391, 575), (395, 574), (361, 531), (368, 532), (374, 534), (379, 538), (372, 537), (366, 535), (403, 545), (409, 545), (415, 547), (419, 550), (413, 550), (408, 548), (353, 576), (364, 576), (374, 577), (379, 580), (385, 580), (391, 582), (397, 586), (388, 592), (381, 595), (374, 594), (368, 592), (360, 586), (356, 577), (372, 581), (378, 583), (384, 584), (393, 586), (383, 588), (376, 588), (371, 586)]",0.027924299240112305,"[(329, 481, 102, 137)]"
my_images\9.jpeg,haar_cascade,dlib_facial_landmark,null,['null'],[]
my_images\9.jpeg,haar_cascade,cnn_facial_landmark,null,['null'],[]
my_images\9.jpeg,dlib_hog_based,dlib_facial_landmark,"[(328, 514), (327, 531), (325, 548), (325, 565), (331, 581), (339, 595), (349, 608), (360, 618), (372, 622), (383, 621), (393, 612), (402, 603), (411, 595), (418, 584), (423, 574), (426, 562), (429, 550), (350, 519), (360, 517), (370, 519), (380, 523), (388, 531), (407, 536), (414, 534), (422, 534), (429, 536), (431, 543), (395, 544), (393, 554), (391, 565), (389, 575), (374, 572), (379, 577), (385, 581), (391, 580), (396, 578), (359, 532), (366, 531), (373, 533), (378, 540), (371, 538), (364, 536), (402, 547), (409, 544), (416, 545), (420, 549), (415, 550), (408, 549), (355, 574), (366, 580), (375, 584), (381, 587), (387, 587), (393, 586), (400, 584), (391, 592), (384, 595), (378, 595), (372, 592), (363, 585), (357, 576), (375, 586), (381, 588), (386, 588), (396, 586), (385, 590), (380, 590), (374, 588)]",0.0029916763305664062,"[(330, 498, 108, 107)]"
my_images\9.jpeg,dlib_hog_based,cnn_facial_landmark,"[(345, 531), (341, 543), (338, 555), (336, 567), (337, 579), (340, 590), (346, 600), (353, 608), (364, 612), (376, 612), (388, 607), (398, 602), (407, 594), (414, 586), (419, 576), (424, 566), (427, 556), (353, 528), (359, 525), (367, 526), (374, 528), (380, 532), (393, 535), (401, 534), (410, 534), (417, 538), (422, 543), (384, 542), (382, 550), (380, 558), (377, 567), (367, 568), (371, 571), (375, 573), (380, 573), (385, 572), (359, 538), (364, 537), (369, 538), (373, 542), (368, 542), (363, 541), (394, 546), (399, 544), (405, 545), (409, 549), (404, 549), (399, 548), (353, 577), (361, 578), (367, 578), (371, 580), (377, 580), (383, 582), (390, 584), (381, 589), (374, 591), (369, 590), (364, 589), (358, 585), (356, 579), (366, 581), (371, 583), (376, 583), (387, 584), (375, 585), (370, 585), (365, 584)]",0.026895999908447266,"[(330, 498, 108, 107)]"
my_images\9.jpeg,dnn_frontol_face,dlib_facial_landmark,"[(329, 511), (327, 530), (326, 549), (327, 567), (333, 583), (341, 597), (351, 609), (361, 619), (373, 623), (383, 622), (391, 612), (400, 604), (408, 597), (415, 587), (420, 576), (422, 565), (425, 553), (350, 519), (360, 517), (371, 519), (381, 524), (389, 533), (405, 537), (412, 535), (420, 534), (426, 536), (429, 542), (395, 545), (393, 555), (392, 565), (391, 575), (374, 574), (380, 578), (386, 583), (392, 582), (397, 580), (359, 532), (366, 531), (373, 533), (378, 540), (371, 539), (364, 537), (402, 547), (409, 543), (415, 544), (419, 549), (415, 551), (408, 549), (355, 575), (367, 581), (377, 585), (382, 587), (387, 588), (393, 587), (400, 585), (392, 592), (385, 595), (379, 596), (374, 594), (364, 587), (358, 577), (376, 587), (381, 589), (387, 589), (397, 586), (386, 590), (381, 590), (375, 589)]",0.0020294189453125,"[(329, 484, 101, 132)]"
my_images\9.jpeg,dnn_frontol_face,cnn_facial_landmark,"[(334, 518), (329, 533), (326, 548), (323, 565), (325, 579), (331, 593), (340, 605), (351, 615), (364, 620), (377, 619), (388, 612), (399, 605), (409, 595), (417, 586), (423, 574), (428, 564), (431, 552), (352, 521), (361, 518), (372, 518), (382, 522), (390, 527), (403, 533), (412, 533), (421, 534), (428, 538), (431, 545), (394, 541), (392, 550), (390, 559), (388, 568), (372, 568), (377, 572), (383, 576), (389, 575), (394, 574), (360, 532), (367, 532), (373, 534), (378, 539), (372, 538), (365, 536), (402, 546), (407, 546), (413, 548), (418, 551), (412, 551), (406, 549), (351, 575), (362, 576), (372, 577), (377, 580), (384, 580), (390, 583), (395, 586), (387, 592), (379, 595), (372, 594), (366, 592), (358, 586), (354, 577), (371, 581), (376, 583), (383, 584), (392, 586), (381, 588), (375, 588), (369, 586)]",0.026957988739013672,"[(329, 484, 101, 132)]"
